#thit	thr	eventID	hit#	channel	edge	error	coarse	fine	time
9959	-8	956	7	0	1	0	2093	8	52331.250000ns
9960	-8	956	8	0	1	0	2095	12	52384.375000ns
9961	-8	956	9	0	1	0	2097	12	52434.375000ns
9962	-8	956	10	0	1	0	2100	19	52514.843750ns
9963	-8	956	11	0	1	0	2206	11	55158.593750ns
9964	-8	956	12	0	1	0	2209	5	55228.906250ns
9965	-8	956	13	0	1	0	2212	9	55307.031250ns
9966	-8	956	14	0	1	0	2217	20	55440.625000ns
9967	-8	956	15	0	1	0	2220	0	55500.000000ns
9968	-8	956	16	0	1	0	2222	14	55560.937500ns
9969	-8	956	17	0	1	0	2227	2	55676.562500ns
9970	-8	956	18	0	1	0	2232	0	55800.000000ns
9971	-8	956	19	0	1	0	2234	9	55857.031250ns
9972	-8	956	20	0	1	0	2236	20	55915.625000ns
9973	-8	956	21	0	1	0	2239	11	55983.593750ns
9974	-8	956	22	0	1	0	2240	16	56012.500000ns
9975	-8	956	23	0	1	0	2241	13	56035.156250ns
9976	-8	956	24	0	1	0	2248	2	56201.562500ns
9977	-8	956	25	0	1	0	2253	3	56327.343750ns
9978	-8	956	26	0	1	0	2256	5	56403.906250ns
9979	-8	957	0	0	1	0	1365	15	34136.718750ns
9980	-8	957	1	0	1	0	1368	0	34200.000000ns
9981	-8	957	2	0	1	0	1370	5	34253.906250ns
9982	-8	957	3	0	1	0	1374	31	34374.218750ns
9983	-8	957	4	0	1	0	1377	25	34444.531250ns
9984	-8	957	5	0	1	0	1462	1	36550.781250ns
9985	-8	957	6	0	1	0	1465	3	36627.343750ns
9986	-8	957	7	0	1	0	1467	7	36680.468750ns
9987	-8	957	8	0	1	0	1470	1	36750.781250ns
9988	-8	957	9	0	1	0	1472	3	36802.343750ns
9989	-8	957	10	0	1	0	1474	24	36868.750000ns
9990	-8	957	11	0	1	0	1541	6	38529.687500ns
9991	-8	957	12	0	1	0	1542	9	38557.031250ns
9992	-8	957	13	0	1	0	1545	10	38632.812500ns
9993	-8	957	14	0	1	0	1552	15	38811.718750ns
9994	-8	957	15	0	1	0	1555	8	38881.250000ns
9995	-8	957	16	0	1	0	1557	16	38937.500000ns
9996	-8	957	17	0	1	0	1560	1	39000.781250ns
9997	-8	957	18	0	1	0	1562	11	39058.593750ns
9998	-8	957	19	0	1	0	1564	21	39116.406250ns
9999	-8	957	20	0	1	0	1567	8	39181.250000ns
10000	-8	957	21	0	1	0	1569	24	39243.750000ns
10001	-8	957	22	0	1	0	1572	0	39300.000000ns
10002	-8	957	23	0	1	0	1577	5	39428.906250ns
10003	-8	957	24	0	1	0	1579	6	39479.687500ns
10004	-8	957	25	0	1	0	1584	2	39601.562500ns
10005	-8	957	26	0	1	0	1587	0	39675.000000ns
10006	-8	957	27	0	1	0	1589	6	39729.687500ns
10007	-8	957	28	0	1	0	1590	13	39760.156250ns
10008	-8	957	29	0	1	0	1594	3	39852.343750ns
10009	-8	957	30	0	1	0	1595	11	39883.593750ns
10010	-8	957	31	0	1	0	1598	31	39974.218750ns
10011	-8	957	32	0	1	0	1602	9	40057.031250ns
10012	-8	957	33	0	1	0	1608	26	40220.312500ns
10013	-8	957	34	0	1	0	1615	23	40392.968750ns
10014	-8	957	35	0	1	0	1620	26	40520.312500ns
10015	-8	957	36	0	1	0	1623	6	40579.687500ns
10016	-8	957	37	0	1	0	1625	19	40639.843750ns
10017	-8	957	38	0	1	0	1627	27	40696.093750ns
10018	-8	957	39	0	1	0	1630	1	40750.781250ns
10019	-8	957	40	0	1	0	1633	0	40825.000000ns
10020	-8	957	41	0	1	0	1635	14	40885.937500ns
10021	-8	957	42	0	1	0	1637	28	40946.875000ns
10022	-8	957	43	0	1	0	1640	3	41002.343750ns
10023	-8	957	44	0	1	0	1645	0	41125.000000ns
10024	-8	957	45	0	1	0	1647	2	41176.562500ns
10025	-8	957	46	0	1	0	1649	31	41249.218750ns
10026	-8	957	47	0	1	0	1652	4	41303.125000ns
10027	-8	957	48	0	1	0	1654	19	41364.843750ns
10028	-8	957	49	0	1	0	1657	10	41432.812500ns
10029	-8	957	50	0	1	0	1659	18	41489.062500ns
10030	-8	957	51	0	1	0	1662	6	41554.687500ns
10031	-8	957	52	0	1	0	1665	2	41626.562500ns
10032	-8	957	53	0	1	0	1667	5	41678.906250ns
10033	-8	957	54	0	1	0	1669	18	41739.062500ns
10034	-8	957	55	0	1	0	1674	6	41854.687500ns
10035	-8	957	56	0	1	0	1677	14	41935.937500ns
10036	-8	957	57	0	1	0	1684	5	42103.906250ns
10037	-8	957	58	0	1	0	1689	3	42227.343750ns
10038	-8	957	59	0	1	0	1696	7	42405.468750ns
10039	-8	957	60	0	1	0	1697	17	42438.281250ns
10040	-8	957	61	0	1	0	1700	21	42516.406250ns
10041	-8	957	62	0	1	0	1708	1	42700.781250ns
10042	-8	957	63	0	1	0	1710	25	42769.531250ns
10043	-8	957	64	0	1	0	1712	26	42820.312500ns
10044	-8	957	65	0	1	0	1715	3	42877.343750ns
10045	-8	957	66	0	1	0	1717	5	42928.906250ns
10046	-8	957	67	0	1	0	1718	4	42953.125000ns
10047	-8	957	68	0	1	0	1770	30	44273.437500ns
10048	-8	957	69	0	1	0	1882	23	47067.968750ns
10049	-8	957	70	0	1	0	2029	17	50738.281250ns
10050	-8	957	71	0	1	0	2190	29	54772.656250ns
10051	-8	957	72	0	1	0	2345	12	58634.375000ns
10052	-8	958	0	0	1	0	3633	1	90825.781250ns
10053	-8	958	1	0	1	0	3635	3	90877.343750ns
10054	-8	958	2	0	1	0	3638	2	90951.562500ns
10055	-8	958	3	0	1	0	3639	9	90982.031250ns
10056	-8	958	4	0	1	0	3643	6	91079.687500ns
10057	-8	958	5	0	1	0	3645	12	91134.375000ns
10058	-8	958	6	0	1	0	3649	18	91239.062500ns
10059	-8	958	7	0	1	0	3652	21	91316.406250ns
10060	-8	958	8	0	1	0	3655	0	91375.000000ns
10061	-8	958	9	0	1	0	3701	12	92534.375000ns
10062	-8	958	10	0	1	0	3704	31	92624.218750ns
10063	-8	958	11	0	1	0	3708	12	92709.375000ns
10064	-8	958	12	0	1	0	3710	18	92764.062500ns
10065	-8	958	13	0	1	0	3713	27	92846.093750ns
10066	-8	958	14	0	1	0	3716	2	92901.562500ns
10067	-8	958	15	0	1	0	3717	30	92948.437500ns
10068	-8	958	16	0	1	0	3723	5	93078.906250ns
10069	-8	958	17	0	1	0	3725	9	93132.031250ns
10070	-8	958	18	0	1	0	3728	0	93200.000000ns
10071	-8	958	19	0	1	0	3730	18	93264.062500ns
10072	-8	958	20	0	1	0	3732	28	93321.875000ns
10073	-8	958	21	0	1	0	3736	4	93403.125000ns
10074	-8	958	22	0	1	0	3739	6	93479.687500ns
10075	-8	958	23	0	1	0	3742	7	93555.468750ns
10076	-8	958	24	0	1	0	3746	30	93673.437500ns
10077	-8	958	25	0	1	0	3793	2	94826.562500ns
10078	-8	958	26	0	1	0	3795	23	94892.968750ns
10079	-8	958	27	0	1	0	3799	19	94989.843750ns
10080	-8	958	28	0	1	0	3802	24	95068.750000ns
10081	-8	958	29	0	1	0	61	25	1544.531250ns
10082	-8	958	30	0	1	0	64	31	1624.218750ns
10083	-8	958	31	0	1	0	67	1	1675.781250ns
10084	-8	958	32	0	1	0	69	15	1736.718750ns
10085	-8	958	33	0	1	0	74	7	1855.468750ns
10086	-8	958	34	0	1	0	76	24	1918.750000ns
10087	-8	958	35	0	1	0	79	2	1976.562500ns
10088	-8	958	36	0	1	0	82	1	2050.781250ns
10089	-8	958	37	0	1	0	86	12	2159.375000ns
10090	-8	958	38	0	1	0	90	6	2254.687500ns
10091	-8	958	39	0	1	0	103	2	2576.562500ns
10092	-8	958	40	0	1	0	108	12	2709.375000ns
10093	-8	958	41	0	1	0	110	10	2757.812500ns
10094	-8	958	42	0	1	0	115	8	2881.250000ns
10095	-8	958	43	0	1	0	117	12	2934.375000ns
10096	-8	958	44	0	1	0	138	12	3459.375000ns
10097	-8	958	45	0	1	0	142	8	3556.250000ns
10098	-8	958	46	0	1	0	146	20	3665.625000ns
10099	-8	958	47	0	1	0	149	13	3735.156250ns
10100	-8	958	48	0	1	0	151	28	3796.875000ns
10101	-8	958	49	0	1	0	154	2	3851.562500ns
10102	-8	958	50	0	1	0	156	12	3909.375000ns
10103	-8	958	51	0	1	0	161	17	4038.281250ns
10104	-8	958	52	0	1	0	163	10	4082.812500ns
10105	-8	958	53	0	1	0	166	15	4161.718750ns
10106	-8	958	54	0	1	0	171	4	4278.125000ns
10107	-8	958	55	0	1	0	173	7	4330.468750ns
10108	-8	958	56	0	1	0	176	11	4408.593750ns
10109	-8	958	57	0	1	0	178	28	4471.875000ns
10110	-8	958	58	0	1	0	181	2	4526.562500ns
10111	-8	958	59	0	1	0	220	6	5504.687500ns
10112	-8	958	60	0	1	0	222	15	5561.718750ns
10113	-8	958	61	0	1	0	225	2	5626.562500ns
10114	-8	958	62	0	1	0	226	30	5673.437500ns
10115	-8	958	63	0	1	0	232	4	5803.125000ns
10116	-8	958	64	0	1	0	234	14	5860.937500ns
10117	-8	958	65	0	1	0	237	6	5929.687500ns
10118	-8	958	66	0	1	0	239	22	5992.187500ns
10119	-8	958	67	0	1	0	241	30	6048.437500ns
10120	-8	959	0	0	1	0	1459	24	36493.750000ns
10121	-8	959	1	0	1	0	1462	4	36553.125000ns
10122	-8	959	2	0	1	0	1464	11	36608.593750ns
10123	-8	959	3	0	1	0	1466	30	36673.437500ns
10124	-8	959	4	0	1	0	1469	5	36728.906250ns
10125	-8	959	5	0	1	0	1471	28	36796.875000ns
10126	-8	959	6	0	1	0	1474	1	36850.781250ns
10127	-8	959	7	0	1	0	1476	19	36914.843750ns
10128	-8	959	8	0	1	0	1481	21	37041.406250ns
10129	-8	959	9	0	1	0	1484	2	37101.562500ns
10130	-8	959	10	0	1	0	1486	10	37157.812500ns
10131	-8	959	11	0	1	0	1489	4	37228.125000ns
10132	-8	959	12	0	1	0	1505	31	37649.218750ns
10133	-8	959	13	0	1	0	1508	11	37708.593750ns
10134	-8	959	14	0	1	0	1510	18	37764.062500ns
10135	-8	959	15	0	1	0	1512	25	37819.531250ns
10136	-8	959	16	0	1	0	1526	18	38164.062500ns
10137	-8	959	17	0	1	0	1527	23	38192.968750ns
10138	-8	959	18	0	1	0	1528	31	38224.218750ns
10139	-8	959	19	0	1	0	1531	6	38279.687500ns
10140	-8	959	20	0	1	0	1534	5	38353.906250ns
10141	-8	959	21	0	1	0	1537	4	38428.125000ns
10142	-8	959	22	0	1	0	1540	9	38507.031250ns
10143	-8	959	23	0	1	0	1544	22	38617.187500ns
10144	-8	959	24	0	1	0	1547	1	38675.781250ns
10145	-8	959	25	0	1	0	1550	11	38758.593750ns
10146	-8	959	26	0	1	0	1552	10	38807.812500ns
10147	-8	959	27	0	1	0	1554	14	38860.937500ns
10148	-8	959	28	0	1	0	1559	12	38984.375000ns
10149	-8	959	29	0	1	0	1562	6	39054.687500ns
10150	-8	959	30	0	1	0	1564	11	39108.593750ns
10151	-8	959	31	0	1	0	1566	27	39171.093750ns
10152	-8	959	32	0	1	0	1611	3	40277.343750ns
10153	-8	959	33	0	1	0	1613	3	40327.343750ns
10154	-8	959	34	0	1	0	1614	10	40357.812500ns
10155	-8	959	35	0	1	0	1618	16	40462.500000ns
10156	-8	959	36	0	1	0	1620	10	40507.812500ns
10157	-8	959	37	0	1	0	1625	15	40636.718750ns
10158	-8	959	38	0	1	0	1629	7	40730.468750ns
10159	-8	959	39	0	1	0	1630	6	40754.687500ns
10160	-8	959	40	0	1	0	1632	15	40811.718750ns
10161	-8	959	41	0	1	0	1637	17	40938.281250ns
10162	-8	959	42	0	1	0	1643	0	41075.000000ns
10163	-8	959	43	0	1	0	1647	0	41175.000000ns
10164	-8	959	44	0	1	0	1649	27	41246.093750ns
10165	-8	959	45	0	1	0	1651	31	41299.218750ns
10166	-8	959	46	0	1	0	2167	0	54175.000000ns
10167	-8	959	47	0	1	0	2169	25	54244.531250ns
10168	-8	959	48	0	1	0	2173	6	54329.687500ns
10169	-8	959	49	0	1	0	2176	4	54403.125000ns
10170	-8	959	50	0	1	0	2179	5	54478.906250ns
10171	-8	959	51	0	1	0	2181	13	54535.156250ns
10172	-8	959	52	0	1	0	2184	12	54609.375000ns
10173	-8	959	53	0	1	0	2189	6	54729.687500ns
10174	-8	959	54	0	1	0	2191	8	54781.250000ns
10175	-8	959	55	0	1	0	2196	4	54903.125000ns
10176	-8	959	56	0	1	0	2198	17	54963.281250ns
10177	-8	959	57	0	1	0	2200	25	55019.531250ns
10178	-8	959	58	0	1	0	2203	10	55082.812500ns
10179	-8	959	59	0	1	0	2206	2	55151.562500ns
10180	-8	959	60	0	1	0	2209	14	55235.937500ns
10181	-8	959	61	0	1	0	2211	11	55283.593750ns
10182	-8	959	62	0	1	0	2214	10	55357.812500ns
10183	-8	959	63	0	1	0	2217	15	55436.718750ns
10184	-8	959	64	0	1	0	2225	4	55628.125000ns
10185	-8	959	65	0	1	0	2226	7	55655.468750ns
10186	-8	959	66	0	1	0	2229	28	55746.875000ns
10187	-8	959	67	0	1	0	2231	29	55797.656250ns
10188	-8	959	68	0	1	0	2270	6	56754.687500ns
10189	-8	960	0	0	1	0	1075	2	26876.562500ns
10190	-8	960	1	0	1	0	1081	27	27046.093750ns
10191	-8	960	2	0	1	0	1083	4	27078.125000ns
10192	-8	960	3	0	1	0	1084	0	27100.000000ns
10193	-8	960	4	0	1	0	1085	1	27125.781250ns
10194	-8	960	5	0	1	0	1086	1	27150.781250ns
10195	-8	960	6	0	1	0	1088	9	27207.031250ns
10196	-8	960	7	0	1	0	1092	8	27306.250000ns
10197	-8	960	8	0	1	0	1239	26	30995.312500ns
10198	-8	960	9	0	1	0	1242	3	31052.343750ns
10199	-8	960	10	0	1	0	1245	9	31132.031250ns
10200	-8	960	11	0	1	0	1247	10	31182.812500ns
10201	-8	960	12	0	1	0	1249	31	31249.218750ns
10202	-8	960	13	0	1	0	1252	5	31303.906250ns
10203	-8	960	14	0	1	0	1253	7	31330.468750ns
10204	-8	960	15	0	1	0	1300	3	32502.343750ns
10205	-8	960	16	0	1	0	1302	8	32556.250000ns
10206	-8	960	17	0	1	0	1304	6	32604.687500ns
10207	-8	960	18	0	1	0	1307	17	32688.281250ns
10208	-8	960	19	0	1	0	1308	19	32714.843750ns
10209	-8	960	20	0	1	0	1309	20	32740.625000ns
10210	-8	960	21	0	1	0	1427	12	35684.375000ns
10211	-8	960	22	0	1	0	1431	14	35785.937500ns
10212	-8	960	23	0	1	0	1432	13	35810.156250ns
10213	-8	960	24	0	1	0	1438	12	35959.375000ns
10214	-8	960	25	0	1	0	1440	28	36021.875000ns
10215	-8	960	26	0	1	0	1442	2	36051.562500ns
10216	-8	960	27	0	1	0	1445	6	36129.687500ns
10217	-8	960	28	0	1	0	1452	25	36319.531250ns
10218	-8	960	29	0	1	0	1455	12	36384.375000ns
10219	-8	960	30	0	1	0	1457	24	36443.750000ns
10220	-8	960	31	0	1	0	1498	9	37457.031250ns
10221	-8	960	32	0	1	0	1501	16	37537.500000ns
10222	-8	960	33	0	1	0	1504	1	37600.781250ns
10223	-8	960	34	0	1	0	1506	4	37653.125000ns
10224	-8	960	35	0	1	0	1508	17	37713.281250ns
10225	-8	960	36	0	1	0	1511	12	37784.375000ns
10226	-8	960	37	0	1	0	1518	17	37963.281250ns
10227	-8	960	38	0	1	0	1523	7	38080.468750ns
10228	-8	960	39	0	1	0	1525	29	38147.656250ns
10229	-8	960	40	0	1	0	1527	1	38175.781250ns
10230	-8	960	41	0	1	0	1530	14	38260.937500ns
10231	-8	960	42	0	1	0	1543	11	38583.593750ns
10232	-8	960	43	0	1	0	1546	11	38658.593750ns
10233	-8	960	44	0	1	0	1549	24	38743.750000ns
10234	-8	960	45	0	1	0	1552	2	38801.562500ns
10235	-8	960	46	0	1	0	1555	1	38875.781250ns
10236	-8	960	47	0	1	0	1558	5	38953.906250ns
10237	-8	960	48	0	1	0	1755	25	43894.531250ns
10238	-8	960	49	0	1	0	1758	14	43960.937500ns
10239	-8	960	50	0	1	0	1760	20	44015.625000ns
10240	-8	960	51	0	1	0	1763	5	44078.906250ns
10241	-8	960	52	0	1	0	1767	9	44182.031250ns
10242	-8	960	53	0	1	0	1795	5	44878.906250ns
10243	-8	960	54	0	1	0	1798	8	44956.250000ns
10244	-8	960	55	0	1	0	1802	7	45055.468750ns
10245	-8	960	56	0	1	0	1803	11	45083.593750ns
10246	-8	960	57	0	1	0	1809	12	45234.375000ns
10247	-8	960	58	0	1	0	1814	6	45354.687500ns
10248	-8	960	59	0	1	0	1815	5	45378.906250ns
10249	-8	960	60	0	1	0	1816	9	45407.031250ns
10250	-8	960	61	0	1	0	1818	11	45458.593750ns
10251	-8	960	62	0	1	0	1821	28	45546.875000ns
10252	-8	960	63	0	1	0	1923	11	48083.593750ns
10253	-8	960	64	0	1	0	1927	8	48181.250000ns
10254	-8	960	65	0	1	0	1930	6	48254.687500ns
10255	-8	960	66	0	1	0	1933	4	48328.125000ns
10256	-8	960	67	0	1	0	1935	15	48386.718750ns
10257	-8	960	68	0	1	0	1967	5	49178.906250ns
10258	-8	961	0	0	1	0	3606	3	90152.343750ns
10259	-8	961	1	0	1	0	3609	3	90227.343750ns
10260	-8	961	2	0	1	0	3613	8	90331.250000ns
10261	-8	961	3	0	1	0	3615	11	90383.593750ns
10262	-8	961	4	0	1	0	3618	12	90459.375000ns
10263	-8	961	5	0	1	0	3623	12	90584.375000ns
10264	-8	961	6	0	1	0	3626	6	90654.687500ns
10265	-8	961	7	0	1	0	3670	6	91754.687500ns
10266	-8	961	8	0	1	0	3672	7	91805.468750ns
10267	-8	961	9	0	1	0	3674	11	91858.593750ns
10268	-8	961	10	0	1	0	3677	13	91935.156250ns
10269	-8	961	11	0	1	0	3684	9	92107.031250ns
10270	-8	961	12	0	1	0	3686	28	92171.875000ns
10271	-8	961	13	0	1	0	3689	0	92225.000000ns
10272	-8	961	14	0	1	0	3691	8	92281.250000ns
10273	-8	961	15	0	1	0	3693	26	92345.312500ns
10274	-8	961	16	0	1	0	3696	4	92403.125000ns
10275	-8	961	17	0	1	0	3791	5	94778.906250ns
10276	-8	961	18	0	1	0	3796	4	94903.125000ns
10277	-8	961	19	0	1	0	3798	26	94970.312500ns
10278	-8	961	20	0	1	0	3800	28	95021.875000ns
10279	-8	961	21	0	1	0	3803	10	95082.812500ns
10280	-8	961	22	0	1	0	3806	6	95154.687500ns
10281	-8	961	23	0	1	0	3811	6	95279.687500ns
10282	-8	961	24	0	1	0	3812	5	95303.906250ns
10283	-8	961	25	0	1	0	3813	2	95326.562500ns
10284	-8	961	26	0	1	0	3814	4	95353.125000ns
10285	-8	961	27	0	1	0	3817	6	95429.687500ns
10286	-8	961	28	0	1	0	3861	20	96540.625000ns
10287	-8	961	29	0	1	0	3864	14	96610.937500ns
10288	-8	961	30	0	1	0	3866	23	96667.968750ns
10289	-8	961	31	0	1	0	3878	1	96950.781250ns
10290	-8	961	32	0	1	0	3881	8	97031.250000ns
10291	-8	961	33	0	1	0	3883	11	97083.593750ns
10292	-8	961	34	0	1	0	3886	6	97154.687500ns
10293	-8	961	35	0	1	0	3888	24	97218.750000ns
10294	-8	961	36	0	1	0	3890	30	97273.437500ns
10295	-8	961	37	0	1	0	3897	13	97435.156250ns
10296	-8	961	38	0	1	0	3900	7	97505.468750ns
10297	-8	961	39	0	1	0	3902	10	97557.812500ns
10298	-8	961	40	0	1	0	3905	23	97642.968750ns
10299	-8	961	41	0	1	0	3907	25	97694.531250ns
10300	-8	961	42	0	1	0	3912	2	97801.562500ns
10301	-8	961	43	0	1	0	3915	5	97878.906250ns
10302	-8	961	44	0	1	0	3917	0	97925.000000ns
10303	-8	961	45	0	1	0	3919	6	97979.687500ns
10304	-8	961	46	0	1	0	3920	2	98001.562500ns
10305	-8	961	47	0	1	0	1	10	32.812500ns
10306	-8	961	48	0	1	0	4	4	103.125000ns
10307	-8	961	49	0	1	0	6	19	164.843750ns
10308	-8	961	50	0	1	0	11	11	283.593750ns
10309	-8	961	51	0	1	0	14	6	354.687500ns
10310	-8	961	52	0	1	0	16	9	407.031250ns
10311	-8	961	53	0	1	0	18	23	467.968750ns
10312	-8	961	54	0	1	0	21	6	529.687500ns
10313	-8	961	55	0	1	0	23	12	584.375000ns
10314	-8	961	56	0	1	0	31	9	782.031250ns
10315	-8	961	57	0	1	0	36	3	902.343750ns
10316	-8	961	58	0	1	0	37	9	932.031250ns
10317	-8	961	59	0	1	0	38	2	951.562500ns
10318	-8	961	60	0	1	0	39	3	977.343750ns
10319	-8	961	61	0	1	0	40	5	1003.906250ns
10320	-8	961	62	0	1	0	43	2	1076.562500ns
10321	-8	961	63	0	1	0	46	8	1156.250000ns
10322	-8	961	64	0	1	0	48	13	1210.156250ns
10323	-8	961	65	0	1	0	115	3	2877.343750ns
10324	-8	961	66	0	1	0	118	1	2950.781250ns
10325	-8	961	67	0	1	0	125	6	3129.687500ns
10326	-8	961	68	0	1	0	164	0	4100.000000ns
10327	-8	962	0	0	1	0	3024	3	75602.343750ns
10328	-8	962	1	0	1	0	3028	19	75714.843750ns
10329	-8	962	2	0	1	0	3031	14	75785.937500ns
10330	-8	962	3	0	1	0	3033	30	75848.437500ns
10331	-8	962	4	0	1	0	3035	8	75881.250000ns
10332	-8	962	5	0	1	0	3038	5	75953.906250ns
10333	-8	962	6	0	1	0	3043	8	76081.250000ns
10334	-8	962	7	0	1	0	3046	8	76156.250000ns
10335	-8	962	8	0	1	0	3050	28	76271.875000ns
10336	-8	962	9	0	1	0	3058	8	76456.250000ns
10337	-8	962	10	0	1	0	3059	6	76479.687500ns
10338	-8	962	11	0	1	0	3086	8	77156.250000ns
10339	-8	962	12	0	1	0	3087	10	77182.812500ns
10340	-8	962	13	0	1	0	3089	19	77239.843750ns
10341	-8	962	14	0	1	0	3094	21	77366.406250ns
10342	-8	962	15	0	1	0	3097	0	77425.000000ns
10343	-8	962	16	0	1	0	3099	9	77482.031250ns
10344	-8	962	17	0	1	0	3101	13	77535.156250ns
10345	-8	962	18	0	1	0	3104	10	77607.812500ns
10346	-8	962	19	0	1	0	3121	11	78033.593750ns
10347	-8	962	20	0	1	0	3123	16	78087.500000ns
10348	-8	962	21	0	1	0	3126	1	78150.781250ns
10349	-8	962	22	0	1	0	3128	8	78206.250000ns
10350	-8	962	23	0	1	0	3133	12	78334.375000ns
10351	-8	962	24	0	1	0	3136	10	78407.812500ns
10352	-8	962	25	0	1	0	3141	6	78529.687500ns
10353	-8	962	26	0	1	0	3147	4	78678.125000ns
10354	-8	962	27	0	1	0	3150	6	78754.687500ns
10355	-8	962	28	0	1	0	3152	29	78822.656250ns
10356	-8	962	29	0	1	0	3155	10	78882.812500ns
10357	-8	962	30	0	1	0	3157	30	78948.437500ns
10358	-8	962	31	0	1	0	3160	2	79001.562500ns
10359	-8	962	32	0	1	0	3162	3	79052.343750ns
10360	-8	962	33	0	1	0	3165	6	79129.687500ns
10361	-8	962	34	0	1	0	3167	13	79185.156250ns
10362	-8	962	35	0	1	0	3326	1	83150.781250ns
10363	-8	962	36	0	1	0	3328	2	83201.562500ns
10364	-8	962	37	0	1	0	3331	4	83278.125000ns
10365	-8	962	38	0	1	0	3333	3	83327.343750ns
10366	-8	962	39	0	1	0	3336	0	83400.000000ns
10367	-8	962	40	0	1	0	3355	3	83877.343750ns
10368	-8	962	41	0	1	0	3357	8	83931.250000ns
10369	-8	962	42	0	1	0	3364	29	84122.656250ns
10370	-8	962	43	0	1	0	3367	10	84182.812500ns
10371	-8	962	44	0	1	0	3369	31	84249.218750ns
10372	-8	962	45	0	1	0	3372	10	84307.812500ns
10373	-8	962	46	0	1	0	3377	4	84428.125000ns
10374	-8	962	47	0	1	0	3378	9	84457.031250ns
10375	-8	962	48	0	1	0	3379	5	84478.906250ns
10376	-8	962	49	0	1	0	3381	7	84530.468750ns
10377	-8	962	50	0	1	0	3386	29	84672.656250ns
10378	-8	962	51	0	1	0	3389	10	84732.812500ns
10379	-8	962	52	0	1	0	3391	21	84791.406250ns
10380	-8	962	53	0	1	0	3394	3	84852.343750ns
10381	-8	962	54	0	1	0	3396	4	84903.125000ns
10382	-8	962	55	0	1	0	3522	11	88058.593750ns
10383	-8	962	56	0	1	0	3525	13	88135.156250ns
10384	-8	962	57	0	1	0	3528	12	88209.375000ns
10385	-8	962	58	0	1	0	3535	13	88385.156250ns
10386	-8	962	59	0	1	0	3538	7	88455.468750ns
10387	-8	962	60	0	1	0	3540	19	88514.843750ns
10388	-8	962	61	0	1	0	3542	20	88565.625000ns
10389	-8	962	62	0	1	0	3544	31	88624.218750ns
10390	-8	962	63	0	1	0	3547	2	88676.562500ns
10391	-8	962	64	0	1	0	3550	1	88750.781250ns
10392	-8	962	65	0	1	0	3552	18	88814.062500ns
10393	-8	962	66	0	1	0	3557	5	88928.906250ns
10394	-8	962	67	0	1	0	3558	12	88959.375000ns
10395	-8	962	68	0	1	0	3804	27	95121.093750ns
10396	-8	963	0	0	1	0	645	6	16129.687500ns
10397	-8	963	1	0	1	0	647	16	16187.500000ns
10398	-8	963	2	0	1	0	652	24	16318.750000ns
10399	-8	963	3	0	1	0	655	0	16375.000000ns
10400	-8	963	4	0	1	0	657	27	16446.093750ns
10401	-8	963	5	0	1	0	659	31	16499.218750ns
10402	-8	963	6	0	1	0	665	4	16628.125000ns
10403	-8	963	7	0	1	0	730	16	18262.500000ns
10404	-8	963	8	0	1	0	732	28	18321.875000ns
10405	-8	963	9	0	1	0	735	5	18378.906250ns
10406	-8	963	10	0	1	0	740	3	18502.343750ns
10407	-8	963	11	0	1	0	767	2	19176.562500ns
10408	-8	963	12	0	1	0	769	3	19227.343750ns
10409	-8	963	13	0	1	0	774	13	19360.156250ns
10410	-8	963	14	0	1	0	776	21	19416.406250ns
10411	-8	963	15	0	1	0	778	29	19472.656250ns
10412	-8	963	16	0	1	0	780	3	19502.343750ns
10413	-8	963	17	0	1	0	780	29	19522.656250ns
10414	-8	963	18	0	1	0	783	1	19575.781250ns
10415	-8	963	19	0	1	0	785	31	19649.218750ns
10416	-8	963	20	0	1	0	788	30	19723.437500ns
10417	-8	963	21	0	1	0	792	5	19803.906250ns
10418	-8	963	22	0	1	0	795	11	19883.593750ns
10419	-8	963	23	0	1	0	798	8	19956.250000ns
10420	-8	963	24	0	1	0	803	0	20075.000000ns
10421	-8	963	25	0	1	0	805	5	20128.906250ns
10422	-8	963	26	0	1	0	924	12	23109.375000ns
10423	-8	963	27	0	1	0	927	10	23182.812500ns
10424	-8	963	28	0	1	0	929	17	23238.281250ns
10425	-8	963	29	0	1	0	935	2	23376.562500ns
10426	-8	963	30	0	1	0	936	1	23400.781250ns
10427	-8	963	31	0	1	0	939	3	23477.343750ns
10428	-8	963	32	0	1	0	942	1	23550.781250ns
10429	-8	963	33	0	1	0	978	10	24457.812500ns
10430	-8	963	34	0	1	0	981	2	24526.562500ns
10431	-8	963	35	0	1	0	983	11	24583.593750ns
10432	-8	963	36	0	1	0	985	25	24644.531250ns
10433	-8	963	37	0	1	0	987	31	24699.218750ns
10434	-8	963	38	0	1	0	990	0	24750.000000ns
10435	-8	963	39	0	1	0	993	3	24827.343750ns
10436	-8	963	40	0	1	0	997	30	24948.437500ns
10437	-8	963	41	0	1	0	1000	7	25005.468750ns
10438	-8	963	42	0	1	0	1002	21	25066.406250ns
10439	-8	963	43	0	1	0	1058	8	26456.250000ns
10440	-8	963	44	0	1	0	1059	11	26483.593750ns
10441	-8	963	45	0	1	0	1060	6	26504.687500ns
10442	-8	963	46	0	1	0	1061	5	26528.906250ns
10443	-8	963	47	0	1	0	1063	7	26580.468750ns
