#thit	thr	eventID	hit#	channel	edge	error	coarse	fine	time
30823	-20	2811	38	1	1	0	465	8	11631.250000ns
30824	-20	2811	39	1	1	0	467	28	11696.875000ns
30825	-20	2811	40	1	1	0	470	7	11755.468750ns
30826	-20	2811	41	1	1	0	472	30	11823.437500ns
30827	-20	2811	42	1	1	0	475	25	11894.531250ns
30828	-20	2811	43	1	1	0	478	11	11958.593750ns
30829	-20	2811	44	1	1	0	489	30	12248.437500ns
30830	-20	2811	45	1	1	0	492	12	12309.375000ns
30831	-20	2811	46	1	1	0	499	7	12480.468750ns
30832	-20	2811	47	1	1	0	508	26	12720.312500ns
30833	-20	2811	48	1	1	0	511	28	12796.875000ns
30834	-20	2811	49	1	1	0	514	2	12851.562500ns
30835	-20	2811	50	1	1	0	516	21	12916.406250ns
30836	-20	2811	51	1	1	0	519	8	12981.250000ns
30837	-20	2811	52	1	1	0	523	12	13084.375000ns
30838	-20	2811	53	1	1	0	526	0	13150.000000ns
30839	-20	2811	54	1	1	0	529	7	13230.468750ns
30840	-20	2811	55	1	1	0	532	26	13320.312500ns
30841	-20	2811	56	1	1	0	535	31	13399.218750ns
30842	-20	2811	57	1	1	0	539	1	13475.781250ns
30843	-20	2811	58	1	1	0	542	22	13567.187500ns
30844	-20	2811	59	1	1	0	545	25	13644.531250ns
30845	-20	2811	60	1	1	0	548	6	13704.687500ns
30846	-20	2811	61	1	1	0	553	8	13831.250000ns
30847	-20	2811	62	1	1	0	565	3	14127.343750ns
30848	-20	2811	63	1	1	0	577	2	14426.562500ns
30849	-20	2811	64	1	1	0	594	4	14853.125000ns
30850	-20	2811	65	1	1	0	596	22	14917.187500ns
30851	-20	2811	66	1	1	0	633	5	15828.906250ns
30852	-20	2811	67	1	1	0	635	15	15886.718750ns
30853	-20	2811	68	1	1	0	820	10	20507.812500ns
30854	-20	2812	0	1	1	0	17	7	430.468750ns
30855	-20	2812	1	1	1	0	19	30	498.437500ns
30856	-20	2812	2	1	1	0	27	1	675.781250ns
30857	-20	2812	3	1	1	0	34	12	859.375000ns
30858	-20	2812	4	1	1	0	37	2	926.562500ns
30859	-20	2812	5	1	1	0	51	19	1289.843750ns
30860	-20	2812	6	1	1	0	54	2	1351.562500ns
30861	-20	2812	7	1	1	0	58	31	1474.218750ns
30862	-20	2812	8	1	1	0	66	9	1657.031250ns
30863	-20	2812	9	1	1	0	98	6	2454.687500ns
30864	-20	2812	10	1	1	0	127	0	3175.000000ns
30865	-20	2812	11	1	1	0	139	10	3482.812500ns
30866	-20	2812	12	1	1	0	144	6	3604.687500ns
30867	-20	2812	13	1	1	0	154	6	3854.687500ns
30868	-20	2812	14	1	1	0	175	23	4392.968750ns
30869	-20	2812	15	1	1	0	215	3	5377.343750ns
30870	-20	2812	16	1	1	0	229	12	5734.375000ns
30871	-20	2812	17	1	1	0	239	3	5977.343750ns
30872	-20	2812	18	1	1	0	253	20	6340.625000ns
30873	-20	2812	19	1	1	0	273	6	6829.687500ns
30874	-20	2812	20	1	1	0	277	29	6947.656250ns
30875	-20	2812	21	1	1	0	280	12	7009.375000ns
30876	-20	2812	22	1	1	0	290	16	7262.500000ns
30877	-20	2812	23	1	1	0	293	0	7325.000000ns
30878	-20	2812	24	1	1	0	302	30	7573.437500ns
30879	-20	2812	25	1	1	0	307	10	7682.812500ns
30880	-20	2812	26	1	1	0	312	7	7805.468750ns
30881	-20	2812	27	1	1	0	317	2	7926.562500ns
30882	-20	2812	28	1	1	0	329	9	8232.031250ns
30883	-20	2812	29	1	1	0	339	1	8475.781250ns
30884	-20	2812	30	1	1	0	348	27	8721.093750ns
30885	-20	2812	31	1	1	0	358	6	8954.687500ns
30886	-20	2812	32	1	1	0	373	2	9326.562500ns
30887	-20	2812	33	1	1	0	389	31	9749.218750ns
30888	-20	2812	34	1	1	0	411	19	10289.843750ns
30889	-20	2812	35	1	1	0	455	1	11375.781250ns
30890	-20	2812	36	1	1	0	467	8	11681.250000ns
30891	-20	2812	37	1	1	0	469	26	11745.312500ns
30892	-20	2812	38	1	1	0	472	7	11805.468750ns
30893	-20	2812	39	1	1	0	477	7	11930.468750ns
30894	-20	2812	40	1	1	0	511	7	12780.468750ns
30895	-20	2812	41	1	1	0	569	28	14246.875000ns
30896	-20	2812	42	1	1	0	584	6	14604.687500ns
30897	-20	2812	43	1	1	0	599	4	14978.125000ns
30898	-20	2812	44	1	1	0	606	11	15158.593750ns
30899	-20	2812	45	1	1	0	611	4	15278.125000ns
30900	-20	2812	46	1	1	0	635	14	15885.937500ns
30901	-20	2812	47	1	1	0	649	31	16249.218750ns
30902	-20	2812	48	1	1	0	677	2	16926.562500ns
30903	-20	2812	49	1	1	0	706	6	17654.687500ns
30904	-20	2812	50	1	1	0	708	25	17719.531250ns
30905	-20	2812	51	1	1	0	718	17	17963.281250ns
30906	-20	2812	52	1	1	0	728	4	18203.125000ns
30907	-20	2812	53	1	1	0	737	29	18447.656250ns
30908	-20	2812	54	1	1	0	762	3	19052.343750ns
30909	-20	2812	55	1	1	0	772	5	19303.906250ns
30910	-20	2812	56	1	1	0	791	13	19785.156250ns
30911	-20	2812	57	1	1	0	793	30	19848.437500ns
30912	-20	2812	58	1	1	0	796	3	19902.343750ns
30913	-20	2812	59	1	1	0	803	10	20082.812500ns
30914	-20	2812	60	1	1	0	822	9	20557.031250ns
30915	-20	2812	61	1	1	0	832	7	20805.468750ns
30916	-20	2812	62	1	1	0	837	4	20928.125000ns
30917	-20	2812	63	1	1	0	859	7	21480.468750ns
30918	-20	2812	64	1	1	0	876	12	21909.375000ns
30919	-20	2812	65	1	1	0	878	31	21974.218750ns
30920	-20	2812	66	1	1	0	891	2	22276.562500ns
30921	-20	2812	67	1	1	0	901	2	22526.562500ns
30922	-20	2812	68	1	1	0	922	29	23072.656250ns
30923	-20	2813	0	1	1	0	20	2	501.562500ns
30924	-20	2813	1	1	1	0	30	6	754.687500ns
30925	-20	2813	2	1	1	0	34	22	867.187500ns
30926	-20	2813	3	1	1	0	39	6	979.687500ns
30927	-20	2813	4	1	1	0	44	12	1109.375000ns
30928	-20	2813	5	1	1	0	47	1	1175.781250ns
30929	-20	2813	6	1	1	0	76	4	1903.125000ns
30930	-20	2813	7	1	1	0	92	27	2321.093750ns
30931	-20	2813	8	1	1	0	100	9	2507.031250ns
30932	-20	2813	9	1	1	0	107	16	2687.500000ns
30933	-20	2813	10	1	1	0	132	5	3303.906250ns
30934	-20	2813	11	1	1	0	154	6	3854.687500ns
30935	-20	2813	12	1	1	0	166	0	4150.000000ns
30936	-20	2813	13	1	1	0	171	4	4278.125000ns
30937	-20	2813	14	1	1	0	205	4	5128.125000ns
30938	-20	2813	15	1	1	0	207	9	5182.031250ns
30939	-20	2813	16	1	1	0	224	30	5623.437500ns
30940	-20	2813	17	1	1	0	229	9	5732.031250ns
30941	-20	2813	18	1	1	0	261	2	6526.562500ns
30942	-20	2813	19	1	1	0	268	12	6709.375000ns
30943	-20	2813	20	1	1	0	283	0	7075.000000ns
30944	-20	2813	21	1	1	0	287	28	7196.875000ns
30945	-20	2813	22	1	1	0	292	30	7323.437500ns
30946	-20	2813	23	1	1	0	300	7	7505.468750ns
30947	-20	2813	24	1	1	0	302	18	7564.062500ns
30948	-20	2813	25	1	1	0	309	26	7745.312500ns
30949	-20	2813	26	1	1	0	322	1	8050.781250ns
30950	-20	2813	27	1	1	0	346	9	8657.031250ns
30951	-20	2813	28	1	1	0	358	8	8956.250000ns
30952	-20	2813	29	1	1	0	368	5	9203.906250ns
30953	-20	2813	30	1	1	0	380	3	9502.343750ns
30954	-20	2813	31	1	1	0	419	5	10478.906250ns
30955	-20	2813	32	1	1	0	421	7	10530.468750ns
30956	-20	2813	33	1	1	0	423	30	10598.437500ns
30957	-20	2813	34	1	1	0	440	22	11017.187500ns
30958	-20	2813	35	1	1	0	448	5	11203.906250ns
30959	-20	2813	36	1	1	0	472	6	11804.687500ns
30960	-20	2813	37	1	1	0	479	9	11982.031250ns
30961	-20	2813	38	1	1	0	482	1	12050.781250ns
30962	-20	2813	39	1	1	0	487	4	12178.125000ns
30963	-20	2813	40	1	1	0	493	10	12332.812500ns
30964	-20	2813	41	1	1	0	499	3	12477.343750ns
30965	-20	2813	42	1	1	0	501	6	12529.687500ns
30966	-20	2813	43	1	1	0	504	0	12600.000000ns
30967	-20	2813	44	1	1	0	513	19	12839.843750ns
30968	-20	2813	45	1	1	0	516	1	12900.781250ns
30969	-20	2813	46	1	1	0	529	30	13248.437500ns
30970	-20	2813	47	1	1	0	533	0	13325.000000ns
30971	-20	2813	48	1	1	0	544	1	13600.781250ns
30972	-20	2813	49	1	1	0	547	13	13685.156250ns
30973	-20	2813	50	1	1	0	550	9	13757.031250ns
30974	-20	2813	51	1	1	0	554	1	13850.781250ns
30975	-20	2813	52	1	1	0	557	1	13925.781250ns
30976	-20	2813	53	1	1	0	567	1	14175.781250ns
30977	-20	2813	54	1	1	0	576	11	14408.593750ns
30978	-20	2813	55	1	1	0	579	0	14475.000000ns
30979	-20	2813	56	1	1	0	583	30	14598.437500ns
30980	-20	2813	57	1	1	0	586	10	14657.812500ns
30981	-20	2813	58	1	1	0	598	9	14957.031250ns
30982	-20	2813	59	1	1	0	601	2	15026.562500ns
30983	-20	2813	60	1	1	0	608	3	15202.343750ns
30984	-20	2813	61	1	1	0	610	27	15271.093750ns
30985	-20	2813	62	1	1	0	629	14	15735.937500ns
30986	-20	2813	63	1	1	0	632	2	15801.562500ns
30987	-20	2813	64	1	1	0	634	27	15871.093750ns
30988	-20	2813	65	1	1	0	638	20	15965.625000ns
30989	-20	2813	66	1	1	0	641	27	16046.093750ns
30990	-20	2813	67	1	1	0	644	27	16121.093750ns
30991	-20	2813	68	1	1	0	756	9	18907.031250ns
30992	-20	2814	0	1	1	0	19	28	496.875000ns
30993	-20	2814	1	1	1	0	22	8	556.250000ns
30994	-20	2814	2	1	1	0	32	6	804.687500ns
30995	-20	2814	3	1	1	0	71	7	1780.468750ns
30996	-20	2814	4	1	1	0	83	3	2077.343750ns
30997	-20	2814	5	1	1	0	95	10	2382.812500ns
30998	-20	2814	6	1	1	0	102	10	2557.812500ns
30999	-20	2814	7	1	1	0	148	11	3708.593750ns
31000	-20	2814	8	1	1	0	153	8	3831.250000ns
31001	-20	2814	9	1	1	0	170	6	4254.687500ns
31002	-20	2814	10	1	1	0	175	9	4382.031250ns
31003	-20	2814	11	1	1	0	185	2	4626.562500ns
31004	-20	2814	12	1	1	0	226	11	5658.593750ns
31005	-20	2814	13	1	1	0	228	25	5719.531250ns
31006	-20	2814	14	1	1	0	240	31	6024.218750ns
31007	-20	2814	15	1	1	0	255	11	6383.593750ns
31008	-20	2814	16	1	1	0	270	10	6757.812500ns
31009	-20	2814	17	1	1	0	280	3	7002.343750ns
31010	-20	2814	18	1	1	0	299	7	7480.468750ns
31011	-20	2814	19	1	1	0	309	7	7730.468750ns
31012	-20	2814	20	1	1	0	320	27	8021.093750ns
31013	-20	2814	21	1	1	0	335	14	8385.937500ns
31014	-20	2814	22	1	1	0	340	1	8500.781250ns
31015	-20	2814	23	1	1	0	342	31	8574.218750ns
31016	-20	2814	24	1	1	0	372	7	9305.468750ns
31017	-20	2814	25	1	1	0	388	29	9722.656250ns
31018	-20	2814	26	1	1	0	393	21	9841.406250ns
31019	-20	2814	27	1	1	0	401	6	10029.687500ns
31020	-20	2814	28	1	1	0	405	31	10149.218750ns
31021	-20	2814	29	1	1	0	412	31	10324.218750ns
31022	-20	2814	30	1	1	0	423	2	10576.562500ns
31023	-20	2814	31	1	1	0	430	7	10755.468750ns
31024	-20	2814	32	1	1	0	445	2	11126.562500ns
31025	-20	2814	33	1	1	0	454	14	11360.937500ns
31026	-20	2814	34	1	1	0	459	13	11485.156250ns
31027	-20	2814	35	1	1	0	474	0	11850.000000ns
31028	-20	2814	36	1	1	0	476	17	11913.281250ns
31029	-20	2814	37	1	1	0	493	7	12330.468750ns
31030	-20	2814	38	1	1	0	502	31	12574.218750ns
31031	-20	2814	39	1	1	0	510	5	12753.906250ns
31032	-20	2814	40	1	1	0	529	20	13240.625000ns
31033	-20	2814	41	1	1	0	534	9	13357.031250ns
31034	-20	2814	42	1	1	0	546	24	13668.750000ns
31035	-20	2814	43	1	1	0	549	1	13725.781250ns
31036	-20	2814	44	1	1	0	556	14	13910.937500ns
31037	-20	2814	45	1	1	0	566	6	14154.687500ns
31038	-20	2814	46	1	1	0	585	25	14644.531250ns
31039	-20	2814	47	1	1	0	593	6	14829.687500ns
31040	-20	2814	48	1	1	0	607	26	15195.312500ns
31041	-20	2814	49	1	1	0	609	31	15249.218750ns
31042	-20	2814	50	1	1	0	615	0	15375.000000ns
31043	-20	2814	51	1	1	0	622	15	15561.718750ns
31044	-20	2814	52	1	1	0	637	6	15929.687500ns
31045	-20	2814	53	1	1	0	644	11	16108.593750ns
31046	-20	2814	54	1	1	0	666	3	16652.343750ns
31047	-20	2814	55	1	1	0	692	27	17321.093750ns
31048	-20	2814	56	1	1	0	719	10	17982.812500ns
31049	-20	2814	57	1	1	0	734	9	18357.031250ns
31050	-20	2814	58	1	1	0	748	26	18720.312500ns
31051	-20	2814	59	1	1	0	761	6	19029.687500ns
31052	-20	2814	60	1	1	0	773	6	19329.687500ns
31053	-20	2814	61	1	1	0	810	2	20251.562500ns
31054	-20	2814	62	1	1	0	824	5	20603.906250ns
31055	-20	2814	63	1	1	0	834	2	20851.562500ns
31056	-20	2814	64	1	1	0	851	4	21278.125000ns
31057	-20	2814	65	1	1	0	863	3	21577.343750ns
31058	-20	2814	66	1	1	0	887	8	22181.250000ns
31059	-20	2814	67	1	1	0	899	9	22482.031250ns
31060	-20	2814	68	1	1	0	906	22	22667.187500ns
31061	-20	2814	69	1	1	0	914	9	22857.031250ns
31062	-20	2814	70	1	1	0	916	28	22921.875000ns
31063	-20	2814	71	1	1	0	921	20	23040.625000ns
31064	-20	2815	0	1	1	0	55	7	1380.468750ns
31065	-20	2815	1	1	1	0	60	0	1500.000000ns
31066	-20	2815	2	1	1	0	70	3	1752.343750ns
31067	-20	2815	3	1	1	0	74	29	1872.656250ns
31068	-20	2815	4	1	1	0	77	8	1931.250000ns
31069	-20	2815	5	1	1	0	82	1	2050.781250ns
31070	-20	2815	6	1	1	0	86	25	2169.531250ns
31071	-20	2815	7	1	1	0	89	16	2237.500000ns
31072	-20	2815	8	1	1	0	123	17	3088.281250ns
31073	-20	2815	9	1	1	0	155	2	3876.562500ns
31074	-20	2815	10	1	1	0	162	5	4053.906250ns
31075	-20	2815	11	1	1	0	170	0	4250.000000ns
31076	-20	2815	12	1	1	0	172	7	4305.468750ns
31077	-20	2815	13	1	1	0	177	4	4428.125000ns
31078	-20	2815	14	1	1	0	189	6	4729.687500ns
31079	-20	2815	15	1	1	0	208	30	5223.437500ns
31080	-20	2815	16	1	1	0	211	3	5277.343750ns
31081	-20	2815	17	1	1	0	223	5	5578.906250ns
31082	-20	2815	18	1	1	0	237	31	5949.218750ns
31083	-20	2815	19	1	1	0	247	12	6184.375000ns
31084	-20	2815	20	1	1	0	252	6	6304.687500ns
31085	-20	2815	21	1	1	0	269	8	6731.250000ns
31086	-20	2815	22	1	1	0	272	2	6801.562500ns
31087	-20	2815	23	1	1	0	284	1	7100.781250ns
31088	-20	2815	24	1	1	0	332	7	8305.468750ns
31089	-20	2815	25	1	1	0	383	11	9583.593750ns
31090	-20	2815	26	1	1	0	393	4	9828.125000ns
31091	-20	2815	27	1	1	0	398	3	9952.343750ns
31092	-20	2815	28	1	1	0	403	5	10078.906250ns
31093	-20	2815	29	1	1	0	407	29	10197.656250ns
31094	-20	2815	30	1	1	0	419	3	10477.343750ns
31095	-20	2815	31	1	1	0	424	23	10617.968750ns
31096	-20	2815	32	1	1	0	432	5	10803.906250ns
31097	-20	2815	33	1	1	0	446	22	11167.187500ns
31098	-20	2815	34	1	1	0	454	4	11353.125000ns
31099	-20	2815	35	1	1	0	470	27	11771.093750ns
31100	-20	2815	36	1	1	0	475	27	11896.093750ns
31101	-20	2815	37	1	1	0	482	31	12074.218750ns
31102	-20	2815	38	1	1	0	485	11	12133.593750ns
31103	-20	2815	39	1	1	0	498	2	12451.562500ns
31104	-20	2815	40	1	1	0	500	8	12506.250000ns
31105	-20	2815	41	1	1	0	514	29	12872.656250ns
31106	-20	2815	42	1	1	0	519	20	12990.625000ns
31107	-20	2815	43	1	1	0	584	29	14622.656250ns
31108	-20	2815	44	1	1	0	587	9	14682.031250ns
31109	-20	2815	45	1	1	0	611	26	15295.312500ns
31110	-20	2815	46	1	1	0	628	24	15718.750000ns
31111	-20	2815	47	1	1	0	631	11	15783.593750ns
31112	-20	2815	48	1	1	0	679	31	16999.218750ns
31113	-20	2815	49	1	1	0	704	15	17611.718750ns
31114	-20	2815	50	1	1	0	736	4	18403.125000ns
31115	-20	2815	51	1	1	0	741	1	18525.781250ns
31116	-20	2815	52	1	1	0	762	24	19068.750000ns
31117	-20	2815	53	1	1	0	772	5	19303.906250ns
31118	-20	2815	54	1	1	0	782	6	19554.687500ns
31119	-20	2815	55	1	1	0	797	3	19927.343750ns
31120	-20	2815	56	1	1	0	801	26	20045.312500ns
31121	-20	2815	57	1	1	0	806	17	20163.281250ns
31122	-20	2815	58	1	1	0	835	18	20889.062500ns
31123	-20	2815	59	1	1	0	838	11	20958.593750ns
31124	-20	2815	60	1	1	0	857	17	21438.281250ns
31125	-20	2815	61	1	1	0	882	1	22050.781250ns
31126	-20	2815	62	1	1	0	889	15	22236.718750ns
31127	-20	2815	63	1	1	0	894	7	22355.468750ns
31128	-20	2815	64	1	1	0	906	5	22653.906250ns
31129	-20	2815	65	1	1	0	916	7	22905.468750ns
31130	-20	2815	66	1	1	0	921	2	23026.562500ns
31131	-20	2815	67	1	1	0	923	11	23083.593750ns
31132	-20	2815	68	1	1	0	928	6	23204.687500ns
31133	-20	2815	69	1	1	0	940	8	23506.250000ns
31134	-20	2815	70	1	1	0	960	0	24000.000000ns
31135	-20	2815	71	1	1	0	969	24	24243.750000ns
31136	-20	2816	0	1	1	0	22	9	557.031250ns
31137	-20	2816	1	1	1	0	32	5	803.906250ns
31138	-20	2816	2	1	1	0	34	12	859.375000ns
31139	-20	2816	3	1	1	0	54	4	1353.125000ns
31140	-20	2816	4	1	1	0	85	13	2135.156250ns
31141	-20	2816	5	1	1	0	131	28	3296.875000ns
31142	-20	2816	6	1	1	0	144	6	3604.687500ns
31143	-20	2816	7	1	1	0	151	6	3779.687500ns
31144	-20	2816	8	1	1	0	158	14	3960.937500ns
31145	-20	2816	9	1	1	0	163	12	4084.375000ns
31146	-20	2816	10	1	1	0	165	31	4149.218750ns
31147	-20	2816	11	1	1	0	187	18	4689.062500ns
31148	-20	2816	12	1	1	0	190	0	4750.000000ns
31149	-20	2816	13	1	1	0	192	10	4807.812500ns
31150	-20	2816	14	1	1	0	195	0	4875.000000ns
31151	-20	2816	15	1	1	0	202	8	5056.250000ns
31152	-20	2816	16	1	1	0	223	30	5598.437500ns
31153	-20	2816	17	1	1	0	233	13	5835.156250ns
31154	-20	2816	18	1	1	0	255	17	6388.281250ns
31155	-20	2816	19	1	1	0	263	3	6577.343750ns
31156	-20	2816	20	1	1	0	292	0	7300.000000ns
31157	-20	2816	21	1	1	0	340	4	8503.125000ns
31158	-20	2816	22	1	1	0	350	1	8750.781250ns
31159	-20	2816	23	1	1	0	372	1	9300.781250ns
31160	-20	2816	24	1	1	0	381	27	9546.093750ns
31161	-20	2816	25	1	1	0	391	16	9787.500000ns
31162	-20	2816	26	1	1	0	432	25	10819.531250ns
31163	-20	2816	27	1	1	0	435	17	10888.281250ns
31164	-20	2816	28	1	1	0	437	30	10948.437500ns
31165	-20	2816	29	1	1	0	440	10	11007.812500ns
31166	-20	2816	30	1	1	0	443	4	11078.125000ns
31167	-20	2816	31	1	1	0	457	12	11434.375000ns
31168	-20	2816	32	1	1	0	459	28	11496.875000ns
31169	-20	2816	33	1	1	0	462	13	11560.156250ns
31170	-20	2816	34	1	1	0	467	6	11679.687500ns
31171	-20	2816	35	1	1	0	472	2	11801.562500ns
31172	-20	2816	36	1	1	0	482	0	12050.000000ns
31173	-20	2816	37	1	1	0	511	3	12777.343750ns
31174	-20	2816	38	1	1	0	523	8	13081.250000ns
31175	-20	2816	39	1	1	0	542	23	13567.968750ns
31176	-20	2816	40	1	1	0	552	6	13804.687500ns
31177	-20	2816	41	1	1	0	559	20	13990.625000ns
31178	-20	2816	42	1	1	0	573	31	14349.218750ns
31179	-20	2816	43	1	1	0	576	10	14407.812500ns
31180	-20	2816	44	1	1	0	627	26	15695.312500ns
31181	-20	2816	45	1	1	0	632	21	15816.406250ns
31182	-20	2816	46	1	1	0	657	2	16426.562500ns
31183	-20	2816	47	1	1	0	666	12	16659.375000ns
31184	-20	2816	48	1	1	0	676	8	16906.250000ns
31185	-20	2816	49	1	1	0	688	16	17212.500000ns
31186	-20	2816	50	1	1	0	700	23	17517.968750ns
31187	-20	2816	51	1	1	0	703	7	17580.468750ns
31188	-20	2816	52	1	1	0	710	4	17753.125000ns
31189	-20	2816	53	1	1	0	749	9	18732.031250ns
31190	-20	2816	54	1	1	0	756	7	18905.468750ns
31191	-20	2816	55	1	1	0	758	22	18967.187500ns
31192	-20	2816	56	1	1	0	761	2	19026.562500ns
31193	-20	2816	57	1	1	0	783	8	19581.250000ns
31194	-20	2816	58	1	1	0	788	5	19703.906250ns
31195	-20	2816	59	1	1	0	795	19	19889.843750ns
31196	-20	2816	60	1	1	0	798	4	19953.125000ns
31197	-20	2816	61	1	1	0	810	3	20252.343750ns
31198	-20	2816	62	1	1	0	829	18	20739.062500ns
31199	-20	2816	63	1	1	0	912	9	22807.031250ns
31200	-20	2816	64	1	1	0	919	8	22981.250000ns
31201	-20	2816	65	1	1	0	927	4	23178.125000ns
31202	-20	2816	66	1	1	0	934	8	23356.250000ns
31203	-20	2816	67	1	1	0	946	10	23657.812500ns
31204	-20	2816	68	1	1	0	961	9	24032.031250ns
31205	-20	2816	69	1	1	0	985	1	24625.781250ns
31206	-20	2816	70	1	1	0	995	6	24879.687500ns
31207	-20	2817	0	1	1	0	13	22	342.187500ns
31208	-20	2817	1	1	1	0	18	9	457.031250ns
31209	-20	2817	2	1	1	0	47	4	1178.125000ns
31210	-20	2817	3	1	1	0	49	21	1241.406250ns
31211	-20	2817	4	1	1	0	64	1	1600.781250ns
31212	-20	2817	5	1	1	0	66	23	1667.968750ns
31213	-20	2817	6	1	1	0	69	6	1729.687500ns
31214	-20	2817	7	1	1	0	95	27	2396.093750ns
31215	-20	2817	8	1	1	0	105	22	2642.187500ns
31216	-20	2817	9	1	1	0	120	4	3003.125000ns
31217	-20	2817	10	1	1	0	127	5	3178.906250ns
31218	-20	2817	11	1	1	0	137	0	3425.000000ns
31219	-20	2817	12	1	1	0	139	9	3482.031250ns
31220	-20	2817	13	1	1	0	151	16	3787.500000ns
31221	-20	2817	14	1	1	0	173	7	4330.468750ns
31222	-20	2817	15	1	1	0	178	0	4450.000000ns
31223	-20	2817	16	1	1	0	185	12	4634.375000ns
31224	-20	2817	17	1	1	0	190	8	4756.250000ns
31225	-20	2817	18	1	1	0	197	16	4937.500000ns
31226	-20	2817	19	1	1	0	200	1	5000.781250ns
31227	-20	2817	20	1	1	0	202	17	5063.281250ns
31228	-20	2817	21	1	1	0	207	6	5179.687500ns
31229	-20	2817	22	1	1	0	214	13	5360.156250ns
31230	-20	2817	23	1	1	0	217	6	5429.687500ns
31231	-20	2817	24	1	1	0	222	5	5553.906250ns
31232	-20	2817	25	1	1	0	241	9	6032.031250ns
31233	-20	2817	26	1	1	0	256	0	6400.000000ns
31234	-20	2817	27	1	1	0	267	13	6685.156250ns
31235	-20	2817	28	1	1	0	270	9	6757.031250ns
31236	-20	2817	29	1	1	0	273	5	6828.906250ns
31237	-20	2817	30	1	1	0	294	28	7371.875000ns
31238	-20	2817	31	1	1	0	372	8	9306.250000ns
31239	-20	2817	32	1	1	0	392	1	9800.781250ns
31240	-20	2817	33	1	1	0	409	8	10231.250000ns
31241	-20	2817	34	1	1	0	413	31	10349.218750ns
31242	-20	2817	35	1	1	0	419	4	10478.125000ns
31243	-20	2817	36	1	1	0	450	29	11272.656250ns
31244	-20	2817	37	1	1	0	462	30	11573.437500ns
31245	-20	2817	38	1	1	0	492	9	12307.031250ns
31246	-20	2817	39	1	1	0	495	0	12375.000000ns
31247	-20	2817	40	1	1	0	499	31	12499.218750ns
31248	-20	2817	41	1	1	0	514	7	12855.468750ns
31249	-20	2817	42	1	1	0	518	27	12971.093750ns
31250	-20	2817	43	1	1	0	523	30	13098.437500ns
31251	-20	2817	44	1	1	0	540	29	13522.656250ns
31252	-20	2817	45	1	1	0	572	4	14303.125000ns
31253	-20	2817	46	1	1	0	592	0	14800.000000ns
31254	-20	2817	47	1	1	0	594	17	14863.281250ns
31255	-20	2817	48	1	1	0	616	8	15406.250000ns
31256	-20	2817	49	1	1	0	626	2	15651.562500ns
31257	-20	2817	50	1	1	0	630	29	15772.656250ns
31258	-20	2817	51	1	1	0	654	31	16374.218750ns
31259	-20	2817	52	1	1	0	713	9	17832.031250ns
31260	-20	2817	53	1	1	0	730	7	18255.468750ns
31261	-20	2817	54	1	1	0	742	0	18550.000000ns
31262	-20	2817	55	1	1	0	752	6	18804.687500ns
31263	-20	2817	56	1	1	0	761	21	19041.406250ns
31264	-20	2817	57	1	1	0	769	1	19225.781250ns
31265	-20	2817	58	1	1	0	788	3	19702.343750ns
31266	-20	2817	59	1	1	0	795	15	19886.718750ns
31267	-20	2817	60	1	1	0	819	24	20493.750000ns
31268	-20	2817	61	1	1	0	827	2	20676.562500ns
31269	-20	2817	62	1	1	0	854	4	21353.125000ns
31270	-20	2817	63	1	1	0	866	4	21653.125000ns
31271	-20	2817	64	1	1	0	868	17	21713.281250ns
31272	-20	2817	65	1	1	0	917	2	22926.562500ns
31273	-20	2817	66	1	1	0	934	6	23354.687500ns
31274	-20	2817	67	1	1	0	939	2	23476.562500ns
31275	-20	2817	68	1	1	0	963	13	24085.156250ns
31276	-20	2817	69	1	1	0	965	26	24145.312500ns
31277	-20	2817	70	1	1	0	980	2	24501.562500ns
31278	-20	2817	71	1	1	0	985	9	24632.031250ns
31279	-20	2818	0	1	1	0	22	29	572.656250ns
31280	-20	2818	1	1	1	0	30	8	756.250000ns
31281	-20	2818	2	1	1	0	42	3	1052.343750ns
31282	-20	2818	3	1	1	0	47	11	1183.593750ns
31283	-20	2818	4	1	1	0	49	16	1237.500000ns
31284	-20	2818	5	1	1	0	62	3	1552.343750ns
31285	-20	2818	6	1	1	0	67	5	1678.906250ns
31286	-20	2818	7	1	1	0	101	3	2527.343750ns
31287	-20	2818	8	1	1	0	103	7	2580.468750ns
31288	-20	2818	9	1	1	0	113	10	2832.812500ns
31289	-20	2818	10	1	1	0	140	7	3505.468750ns
31290	-20	2818	11	1	1	0	156	30	3923.437500ns
31291	-20	2818	12	1	1	0	169	3	4227.343750ns
31292	-20	2818	13	1	1	0	176	5	4403.906250ns
31293	-20	2818	14	1	1	0	178	16	4462.500000ns
31294	-20	2818	15	1	1	0	190	25	4769.531250ns
31295	-20	2818	16	1	1	0	217	0	5425.000000ns
31296	-20	2818	17	1	1	0	224	12	5609.375000ns
31297	-20	2818	18	1	1	0	229	1	5725.781250ns
31298	-20	2818	19	1	1	0	239	0	5975.000000ns
31299	-20	2818	20	1	1	0	256	4	6403.125000ns
31300	-20	2818	21	1	1	0	287	12	7184.375000ns
31301	-20	2818	22	1	1	0	292	5	7303.906250ns
31302	-20	2818	23	1	1	0	307	1	7675.781250ns
31303	-20	2818	24	1	1	0	331	2	8276.562500ns
31304	-20	2818	25	1	1	0	336	6	8404.687500ns
